"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1035260,316800,"Polystichum lonchitis (L.) Roth",NA,"Dryopteridaceae",NA,1,1982,2019,NA,"Least concern",NA
1035720,321300,"Potentilla aurea L.",NA,"Rosaceae",NA,4,1982,2019,NA,"Least concern",NA
1035730,321400,"Potentilla brauneana Hoppe",NA,"Rosaceae",NA,2,1982,2019,NA,"Least concern",NA
1035790,322100,"Potentilla crantzii (Crantz) Fritsch",NA,"Rosaceae",NA,4,1982,2024,NA,"Least concern",NA
1035820,322500,"Potentilla frigida Vill.",NA,"Rosaceae",NA,2,1982,2023,NA,"Least concern",NA
1035970,323600,"Potentilla nivea L.",NA,"Rosaceae",NA,9,1994,2025,NA,"Vulnerable",NA
1036280,326605,"Primula hirsuta All.",NA,"Primulaceae",NA,2,1982,2025,NA,"Least concern",NA
1036290,326700,"Primula integrifolia L.",NA,"Primulaceae",NA,12,1982,2023,NA,"Least concern",NA
1036300,326900,"Primula latifolia Lapeyr.",NA,"Primulaceae",NA,7,1982,2021,NA,"Least concern",NA
1036430,327650,"Pritzelago alpina (L.) Kuntze",NA,"Brassicaceae",NA,4,1982,2023,NA,"Least concern",NA
1036710,330400,"Pseudorchis albida (L.) Á. Löve & D. Löve",NA,"Orchidaceae",NA,1,2018,2018,NA,"Least concern",NA
1036980,333195,"Pulsatilla alpina (L.) Delarbre",NA,"Ranunculaceae",NA,4,1982,2025,NA,"Least concern",NA
1037010,333390,"Pulsatilla alpina subsp. apiifolia (Scop.) Nyman",NA,"Ranunculaceae",NA,3,1982,2021,NA,"Least concern",NA
1037090,334100,"Pulsatilla vernalis (L.) Mill.",NA,"Ranunculaceae",NA,4,1982,2023,NA,"Least concern",NA
1037170,334600,"Pyrola minor L.",NA,"Ericaceae",NA,3,2016,2021,NA,"Least concern",NA
1037610,338700,"Ranunculus glacialis L.",NA,"Ranunculaceae",NA,20,1910,2025,NA,"Least concern",NA
1037660,339200,"Ranunculus kuepferi Greuter & Burdet",NA,"Ranunculaceae",NA,1,1982,2023,NA,"Least concern",NA
1037710,339500,"Ranunculus montanus Willd.",NA,"Ranunculaceae",NA,1,1982,2018,NA,"Least concern",NA
1037700,339505,"Ranunculus montanus aggr.",NA,"Ranunculaceae",NA,4,1982,2021,NA,"Least concern",NA
1038000,342400,"Ranunculus villarsii DC.",NA,"Ranunculaceae",NA,2,2019,2019,NA,"Least concern",NA
1040200,359400,"Rumex alpinus L.",NA,"Polygonaceae",NA,0,1982,1982,NA,"Least concern",NA
1040480,362300,"Sagina saginoides (L.) H. Karst.",NA,"Caryophyllaceae",NA,1,1982,2021,NA,"Least concern",NA
1040790,364600,"Salix hastata L.",NA,"Salicaceae",NA,1,2025,2025,NA,"Least concern",NA
1040810,364800,"Salix herbacea L.",NA,"Salicaceae",NA,11,1982,2023,NA,"Least concern",NA
1040980,366100,"Salix reticulata L.",NA,"Salicaceae",NA,2,1982,2022,NA,"Least concern",NA
1041010,366300,"Salix serpillifolia Scop.",NA,"Salicaceae",NA,5,1982,2021,NA,"Least concern",NA
1041510,371050,"Saussurea alpina (L.) DC.",NA,"Asteraceae",NA,13,1982,2025,NA,"Least concern",NA
1041520,371100,"Saussurea alpina (L.) DC. subsp. alpina",NA,"Asteraceae",NA,3,1982,2021,NA,"Least concern",NA
1041550,371500,"Saxifraga adscendens L.",NA,"Saxifragaceae",NA,1,1982,1997,NA,"Near threatened",NA
1041560,371600,"Saxifraga aizoides L.",NA,"Saxifragaceae",NA,3,1982,2025,NA,"Least concern",NA
1041570,371800,"Saxifraga androsacea L.",NA,"Saxifragaceae",NA,7,1982,2025,NA,"Least concern",NA
1041630,372300,"Saxifraga bryoides L.",NA,"Saxifragaceae",NA,10,1910,2025,NA,"Least concern",NA
1041730,373050,"Saxifraga exarata Vill.",NA,"Saxifragaceae",NA,11,1982,2025,NA,"Least concern",NA
1041740,373100,"Saxifraga exarata Vill. subsp. exarata",NA,"Saxifragaceae",NA,7,1982,2025,NA,"Least concern",NA
1041840,374300,"Saxifraga muscoides All.",NA,"Saxifragaceae",NA,6,1982,2025,NA,"Least concern",NA
1041860,374450,"Saxifraga oppositifolia L.",NA,"Saxifragaceae",NA,10,1910,2024,NA,"Least concern",NA
1041870,374500,"Saxifraga oppositifolia L. subsp. oppositifolia",NA,"Saxifragaceae",NA,3,1910,2021,NA,"Least concern",NA
1041890,374600,"Saxifraga paniculata Mill.",NA,"Saxifragaceae",NA,2,1982,2022,NA,"Least concern",NA
1042000,375700,"Saxifraga seguieri Spreng.",NA,"Saxifragaceae",NA,4,1982,2023,NA,"Least concern",NA
1042010,375800,"Saxifraga stellaris L.",NA,"Saxifragaceae",NA,6,1982,2022,NA,"Least concern",NA
1042120,377100,"Scabiosa lucida Vill.",NA,"Caprifoliaceae",NA,1,1982,2025,NA,"Least concern",NA
1042760,383300,"Sedum alpestre Vill.",NA,"Crassulaceae",NA,5,1982,2025,NA,"Least concern",NA
1042800,383700,"Sedum atratum L.",NA,"Crassulaceae",NA,4,1982,2025,NA,"Least concern",NA
